"","AGE","POP","time","SEX"
"1728",10,-500474,2027,"Male"
"1729",11,-509985,2027,"Male"
"1730",12,-519960,2027,"Male"
"1731",13,-530331,2027,"Male"
"1732",14,-541111,2027,"Male"
"1733",15,-551811,2027,"Male"
"1734",16,-561538,2027,"Male"
"1735",17,-570412,2027,"Male"
"1736",18,-579226,2027,"Male"
"1737",19,-582716,2027,"Male"
"1738",20,-579615,2027,"Male"
"1739",21,-566388,2027,"Male"
"1740",22,-569634,2027,"Male"
"1741",23,-588041,2027,"Male"
"1742",24,-599639,2027,"Male"
"1743",25,-609585,2027,"Male"
"1744",26,-617352,2027,"Male"
"1745",27,-616377,2027,"Male"
"1746",28,-654072,2027,"Male"
"1747",29,-656928,2027,"Male"
"1748",30,-657917,2027,"Male"
"1749",31,-670150,2027,"Male"
"1750",32,-673312,2027,"Male"
"1751",33,-622163,2027,"Male"
"1752",34,-615701,2027,"Male"
"1753",35,-626183,2027,"Male"
"1754",36,-613986,2027,"Male"
"1755",37,-605304,2027,"Male"
"1756",38,-615736,2027,"Male"
"1757",39,-642975,2027,"Male"
"1758",40,-665353,2027,"Male"
"1759",41,-681249,2027,"Male"
"1760",42,-702275,2027,"Male"
"1761",43,-721167,2027,"Male"
"1762",44,-724222,2027,"Male"
"1763",45,-726033,2027,"Male"
"1764",46,-744558,2027,"Male"
"1765",47,-777970,2027,"Male"
"1766",48,-763724,2027,"Male"
"1767",49,-790312,2027,"Male"
"1768",50,-811721,2027,"Male"
"1769",51,-837983,2027,"Male"
"1770",52,-884940,2027,"Male"
"1771",53,-943956,2027,"Male"
"1772",54,-945380,2027,"Male"
"1773",55,-921022,2027,"Male"
"1774",56,-895326,2027,"Male"
"1775",57,-868810,2027,"Male"
"1776",58,-867840,2027,"Male"
"1777",59,-846317,2027,"Male"
"1778",60,-791981,2027,"Male"
"1779",61,-696810,2027,"Male"
"1780",62,-796272,2027,"Male"
"1781",63,-765549,2027,"Male"
"1782",64,-740057,2027,"Male"
"1783",65,-713920,2027,"Male"
"1784",66,-707687,2027,"Male"
"1785",67,-708349,2027,"Male"
"1786",68,-715055,2027,"Male"
"1787",69,-688900,2027,"Male"
"1788",70,-674848,2027,"Male"
"1789",71,-701026,2027,"Male"
"1790",72,-710299,2027,"Male"
"1791",73,-712792,2027,"Male"
"1792",74,-739904,2027,"Male"
"1793",75,-764806,2027,"Male"
"1794",76,-795351,2027,"Male"
"1795",77,-835114,2027,"Male"
"1796",78,-866909,2027,"Male"
"1797",79,-823024,2027,"Male"
"1798",80,-694338,2027,"Male"
"1799",81,-472309,2027,"Male"
"1800",82,-494944,2027,"Male"
"1801",83,-531538,2027,"Male"
"1802",84,-491151,2027,"Male"
"1803",85,-464675,2027,"Male"
"1804",86,-410792,2027,"Male"
"1805",87,-338595,2027,"Male"
"1806",88,-271890,2027,"Male"
"1807",89,-257004,2027,"Male"
"1808",90,-231592,2027,"Male"
"1809",91,-197932,2027,"Male"
"1810",92,-161069,2027,"Male"
"1811",93,-130284,2027,"Male"
"1812",94,-106738,2027,"Male"
"1813",95,-84642,2027,"Male"
"1814",96,-64249,2027,"Male"
"1815",97,-47500,2027,"Male"
"1816",98,-34794,2027,"Male"
"1817",99,-24749,2027,"Male"
"1818",100,-43276,2027,"Male"
"1819",0,-437187,2028,"Male"
"1820",1,-439412,2028,"Male"
"1821",2,-442135,2028,"Male"
"1822",3,-445730,2028,"Male"
"1823",4,-450223,2028,"Male"
"1824",5,-455300,2028,"Male"
"1825",6,-460870,2028,"Male"
"1826",7,-467065,2028,"Male"
"1827",8,-474188,2028,"Male"
"1828",9,-482318,2028,"Male"
"1829",10,-491227,2028,"Male"
"1830",11,-500450,2028,"Male"
"1831",12,-509961,2028,"Male"
"1832",13,-519930,2028,"Male"
"1833",14,-530294,2028,"Male"
"1834",15,-541068,2028,"Male"
"1835",16,-551743,2028,"Male"
"1836",17,-561444,2028,"Male"
"1837",18,-570299,2028,"Male"
"1838",19,-579095,2028,"Male"
"1839",20,-582567,2028,"Male"
"1840",21,-579447,2028,"Male"
"1841",22,-566209,2028,"Male"
"1842",23,-569452,2028,"Male"
"1843",24,-587860,2028,"Male"
"1844",25,-599457,2028,"Male"
"1845",26,-609401,2028,"Male"
"1846",27,-617159,2028,"Male"
"1847",28,-616175,2028,"Male"
"1848",29,-653842,2028,"Male"
"1849",30,-656693,2028,"Male"
"1850",31,-657685,2028,"Male"
"1851",32,-669901,2028,"Male"
"1852",33,-673061,2028,"Male"
"1853",34,-621918,2028,"Male"
"1854",35,-615429,2028,"Male"
"1855",36,-625896,2028,"Male"
"1856",37,-613685,2028,"Male"
"1857",38,-604975,2028,"Male"
"1858",39,-615369,2028,"Male"
"1859",40,-642557,2028,"Male"
"1860",41,-664878,2028,"Male"
"1861",42,-680720,2028,"Male"
"1862",43,-701691,2028,"Male"
"1863",44,-720500,2028,"Male"
"1864",45,-723482,2028,"Male"
"1865",46,-725226,2028,"Male"
"1866",47,-743639,2028,"Male"
"1867",48,-776924,2028,"Male"
"1868",49,-762606,2028,"Male"
"1869",50,-789008,2028,"Male"
"1870",51,-810246,2028,"Male"
"1871",52,-836317,2028,"Male"
"1872",53,-882988,2028,"Male"
"1873",54,-941687,2028,"Male"
"1874",55,-942897,2028,"Male"
"1875",56,-918349,2028,"Male"
"1876",57,-892465,2028,"Male"
"1877",58,-865733,2028,"Male"
"1878",59,-864419,2028,"Male"
"1879",60,-842679,2028,"Male"
"1880",61,-788254,2028,"Male"
"1881",62,-693168,2028,"Male"
"1882",63,-791928,2028,"Male"
"1883",64,-761062,2028,"Male"
"1884",65,-735046,2028,"Male"
"1885",66,-708657,2028,"Male"
"1886",67,-702004,2028,"Male"
"1887",68,-702046,2028,"Male"
"1888",69,-708101,2028,"Male"
"1889",70,-681632,2028,"Male"
"1890",71,-666908,2028,"Male"
"1891",72,-691623,2028,"Male"
"1892",73,-699656,2028,"Male"
"1893",74,-700871,2028,"Male"
"1894",75,-725947,2028,"Male"
"1895",76,-748302,2028,"Male"
"1896",77,-776067,2028,"Male"
"1897",78,-812401,2028,"Male"
"1898",79,-840181,2028,"Male"
"1899",80,-794328,2028,"Male"
"1900",81,-667152,2028,"Male"
"1901",82,-451717,2028,"Male"
"1902",83,-470663,2028,"Male"
"1903",84,-502131,2028,"Male"
"1904",85,-460624,2028,"Male"
"1905",86,-432630,2028,"Male"
"1906",87,-379544,2028,"Male"
"1907",88,-309847,2028,"Male"
"1908",89,-246053,2028,"Male"
"1909",90,-230198,2028,"Male"
"1910",91,-205060,2028,"Male"
"1911",92,-172863,2028,"Male"
"1912",93,-138488,2028,"Male"
"1913",94,-110098,2028,"Male"
"1914",95,-88739,2028,"Male"
"1915",96,-69081,2028,"Male"
"1916",97,-51398,2028,"Male"
"1917",98,-37194,2028,"Male"
"1918",99,-26632,2028,"Male"
"1919",100,-48337,2028,"Male"
"1920",0,-434981,2029,"Male"
"1921",1,-437097,2029,"Male"
"1922",2,-439334,2029,"Male"
"1923",3,-442088,2029,"Male"
"1924",4,-445691,2029,"Male"
"1925",5,-450188,2029,"Male"
"1926",6,-455268,2029,"Male"
"1927",7,-460841,2029,"Male"
"1928",8,-467039,2029,"Male"
"1929",9,-474161,2029,"Male"
"1930",10,-482293,2029,"Male"
"1931",11,-491203,2029,"Male"
"1932",12,-500427,2029,"Male"
"1933",13,-509933,2029,"Male"
"1934",14,-519895,2029,"Male"
"1935",15,-530252,2029,"Male"
"1936",16,-541003,2029,"Male"
"1937",17,-551654,2029,"Male"
"1938",18,-561336,2029,"Male"
"1939",19,-570174,2029,"Male"
"1940",20,-578952,2029,"Male"
"1941",21,-582404,2029,"Male"
"1942",22,-579269,2029,"Male"
"1943",23,-566034,2029,"Male"
"1944",24,-569283,2029,"Male"
"1945",25,-587686,2029,"Male"
"1946",26,-599282,2029,"Male"
"1947",27,-609216,2029,"Male"
"1948",28,-616964,2029,"Male"
"1949",29,-615966,2029,"Male"
"1950",30,-653616,2029,"Male"
"1951",31,-656468,2029,"Male"
"1952",32,-657450,2029,"Male"
"1953",33,-669659,2029,"Male"
"1954",34,-672805,2029,"Male"
"1955",35,-621652,2029,"Male"
"1956",36,-615156,2029,"Male"
"1957",37,-625600,2029,"Male"
"1958",38,-613363,2029,"Male"
"1959",39,-604627,2029,"Male"
"1960",40,-614982,2029,"Male"
"1961",41,-642114,2029,"Male"
"1962",42,-664379,2029,"Male"
"1963",43,-680172,2029,"Male"
"1964",44,-701063,2029,"Male"
"1965",45,-719789,2029,"Male"
"1966",46,-722703,2029,"Male"
"1967",47,-724360,2029,"Male"
"1968",48,-742670,2029,"Male"
"1969",49,-775823,2029,"Male"
"1970",50,-761386,2029,"Male"
"1971",51,-787620,2029,"Male"
"1972",52,-808685,2029,"Male"
"1973",53,-834529,2029,"Male"
"1974",54,-880930,2029,"Male"
"1975",55,-939288,2029,"Male"
"1976",56,-940242,2029,"Male"
"1977",57,-915500,2029,"Male"
"1978",58,-889398,2029,"Male"
"1979",59,-862420,2029,"Male"
"1980",60,-860813,2029,"Male"
"1981",61,-838831,2029,"Male"
"1982",62,-784257,2029,"Male"
"1983",63,-689495,2029,"Male"
"1984",64,-787416,2029,"Male"
"1985",65,-756052,2029,"Male"
"1986",66,-729772,2029,"Male"
"1987",67,-703114,2029,"Male"
"1988",68,-695916,2029,"Male"
"1989",69,-695387,2029,"Male"
"1990",70,-700809,2029,"Male"
"1991",71,-673801,2029,"Male"
"1992",72,-658169,2029,"Male"
"1993",73,-681495,2029,"Male"
"1994",74,-688215,2029,"Male"
"1995",75,-687939,2029,"Male"
"1996",76,-710620,2029,"Male"
"1997",77,-730544,2029,"Male"
"1998",78,-755399,2029,"Male"
"1999",79,-787865,2029,"Male"
"2000",80,-811473,2029,"Male"
"2001",81,-763834,2029,"Male"
"2002",82,-638615,2029,"Male"
"2003",83,-429968,2029,"Male"
"2004",84,-445095,2029,"Male"
"2005",85,-471472,2029,"Male"
"2006",86,-429402,2029,"Male"
"2007",87,-400266,2029,"Male"
"2008",88,-347837,2029,"Male"
"2009",89,-280865,2029,"Male"
"2010",90,-220778,2029,"Male"
"2011",91,-204213,2029,"Male"
"2012",92,-179457,2029,"Male"
"2013",93,-148965,2029,"Male"
"2014",94,-117320,2029,"Male"
"2015",95,-91771,2029,"Male"
"2016",96,-72626,2029,"Male"
"2017",97,-55426,2029,"Male"
"2018",98,-40373,2029,"Male"
"2019",99,-28563,2029,"Male"
"2020",100,-53399,2029,"Male"
"2021",0,-432602,2030,"Male"
"2022",1,-434895,2030,"Male"
"2023",2,-437021,2030,"Male"
"2024",3,-439288,2030,"Male"
"2025",4,-442050,2030,"Male"
"2026",5,-445657,2030,"Male"
"2027",6,-450157,2030,"Male"
"2028",7,-455240,2030,"Male"
"2029",8,-460816,2030,"Male"
"2030",9,-467014,2030,"Male"
"2031",10,-474136,2030,"Male"
"2032",11,-482271,2030,"Male"
"2033",12,-491181,2030,"Male"
"2034",13,-500400,2030,"Male"
"2035",14,-509899,2030,"Male"
"2036",15,-519855,2030,"Male"
"2037",16,-530190,2030,"Male"
"2038",17,-540918,2030,"Male"
"2039",18,-551552,2030,"Male"
"2040",19,-561216,2030,"Male"
"2041",20,-570037,2030,"Male"
"2042",21,-578796,2030,"Male"
"2043",22,-582231,2030,"Male"
"2044",23,-579096,2030,"Male"
"2045",24,-565870,2030,"Male"
"2046",25,-569121,2030,"Male"
"2047",26,-587520,2030,"Male"
"2048",27,-599106,2030,"Male"
"2049",28,-609029,2030,"Male"
"2050",29,-616762,2030,"Male"
"2051",30,-615760,2030,"Male"
"2052",31,-653401,2030,"Male"
"2053",32,-656241,2030,"Male"
"2054",33,-657220,2030,"Male"
"2055",34,-669413,2030,"Male"
"2056",35,-672527,2030,"Male"
"2057",36,-621385,2030,"Male"
"2058",37,-614875,2030,"Male"
"2059",38,-625282,2030,"Male"
"2060",39,-613022,2030,"Male"
"2061",40,-604260,2030,"Male"
"2062",41,-614572,2030,"Male"
"2063",42,-641648,2030,"Male"
"2064",43,-663862,2030,"Male"
"2065",44,-679584,2030,"Male"
"2066",45,-700393,2030,"Male"
"2067",46,-719039,2030,"Male"
"2068",47,-721867,2030,"Male"
"2069",48,-723446,2030,"Male"
"2070",49,-741651,2030,"Male"
"2071",50,-774621,2030,"Male"
"2072",51,-760088,2030,"Male"
"2073",52,-786150,2030,"Male"
"2074",53,-807009,2030,"Male"
"2075",54,-832643,2030,"Male"
"2076",55,-878753,2030,"Male"
"2077",56,-936722,2030,"Male"
"2078",57,-937411,2030,"Male"
"2079",58,-912446,2030,"Male"
"2080",59,-886096,2030,"Male"
"2081",60,-858928,2030,"Male"
"2082",61,-856998,2030,"Male"
"2083",62,-834704,2030,"Male"
"2084",63,-780221,2030,"Male"
"2085",64,-685676,2030,"Male"
"2086",65,-782376,2030,"Male"
"2087",66,-750773,2030,"Male"
"2088",67,-724212,2030,"Male"
"2089",68,-697171,2030,"Male"
"2090",69,-689479,2030,"Male"
"2091",70,-688398,2030,"Male"
"2092",71,-692946,2030,"Male"
"2093",72,-665176,2030,"Male"
"2094",73,-648749,2030,"Male"
"2095",74,-670597,2030,"Male"
"2096",75,-675795,2030,"Male"
"2097",76,-673728,2030,"Male"
"2098",77,-694116,2030,"Male"
"2099",78,-711492,2030,"Male"
"2100",79,-733051,2030,"Male"
"2101",80,-761482,2030,"Male"
"2102",81,-780930,2030,"Male"
"2103",82,-731782,2030,"Male"
"2104",83,-608435,2030,"Male"
"2105",84,-407035,2030,"Male"
"2106",85,-418398,2030,"Male"
"2107",86,-440062,2030,"Male"
"2108",87,-397811,2030,"Male"
"2109",88,-367366,2030,"Male"
"2110",89,-315812,2030,"Male"
"2111",90,-252453,2030,"Male"
"2112",91,-196222,2030,"Male"
"2113",92,-179080,2030,"Male"
"2114",93,-154990,2030,"Male"
"2115",94,-126503,2030,"Male"
"2116",95,-98043,2030,"Male"
"2117",96,-75313,2030,"Male"
"2118",97,-58440,2030,"Male"
"2119",98,-43671,2030,"Male"
"2120",99,-31104,2030,"Male"
"2121",100,-58525,2030,"Male"
"2122",0,-430456,2031,"Male"
"2123",1,-432517,2031,"Male"
"2124",2,-434821,2031,"Male"
"2125",3,-436978,2031,"Male"
"2126",4,-439251,2031,"Male"
"2127",5,-442016,2031,"Male"
"2128",6,-445628,2031,"Male"
"2129",7,-450130,2031,"Male"
"2130",8,-455215,2031,"Male"
"2131",9,-460792,2031,"Male"
"2132",10,-466990,2031,"Male"
"2133",11,-474115,2031,"Male"
"2134",12,-482250,2031,"Male"
"2135",13,-491155,2031,"Male"
"2136",14,-500367,2031,"Male"
"2137",15,-509862,2031,"Male"
"2138",16,-519795,2031,"Male"
"2139",17,-530109,2031,"Male"
"2140",18,-540821,2031,"Male"
"2141",19,-551438,2031,"Male"
"2142",20,-561085,2031,"Male"
"2143",21,-569888,2031,"Male"
"2144",22,-578629,2031,"Male"
"2145",23,-582063,2031,"Male"
"2146",24,-578934,2031,"Male"
"2147",25,-565713,2031,"Male"
"2148",26,-568965,2031,"Male"
"2149",27,-587354,2031,"Male"
"2150",28,-598928,2031,"Male"
"2151",29,-608836,2031,"Male"
"2152",30,-616563,2031,"Male"
"2153",31,-615563,2031,"Male"
"2154",32,-653182,2031,"Male"
"2155",33,-656020,2031,"Male"
"2156",34,-656986,2031,"Male"
"2157",35,-669145,2031,"Male"
"2158",36,-672249,2031,"Male"
"2159",37,-621110,2031,"Male"
"2160",38,-614573,2031,"Male"
"2161",39,-624946,2031,"Male"
"2162",40,-612662,2031,"Male"
"2163",41,-603870,2031,"Male"
"2164",42,-614141,2031,"Male"
"2165",43,-641165,2031,"Male"
"2166",44,-663306,2031,"Male"
"2167",45,-678955,2031,"Male"
"2168",46,-699686,2031,"Male"
"2169",47,-718233,2031,"Male"
"2170",48,-720985,2031,"Male"
"2171",49,-722483,2031,"Male"
"2172",50,-740538,2031,"Male"
"2173",51,-773340,2031,"Male"
"2174",52,-758713,2031,"Male"
"2175",53,-784570,2031,"Male"
"2176",54,-805240,2031,"Male"
"2177",55,-830646,2031,"Male"
"2178",56,-876421,2031,"Male"
"2179",57,-933983,2031,"Male"
"2180",58,-934374,2031,"Male"
"2181",59,-909156,2031,"Male"
"2182",60,-882612,2031,"Male"
"2183",61,-855231,2031,"Male"
"2184",62,-852903,2031,"Male"
"2185",63,-830530,2031,"Male"
"2186",64,-776018,2031,"Male"
"2187",65,-681406,2031,"Male"
"2188",66,-777057,2031,"Male"
"2189",67,-745199,2031,"Male"
"2190",68,-718243,2031,"Male"
"2191",69,-690877,2031,"Male"
"2192",70,-682712,2031,"Male"
"2193",71,-680851,2031,"Male"
"2194",72,-684277,2031,"Male"
"2195",73,-655867,2031,"Male"
"2196",74,-638600,2031,"Male"
"2197",75,-658753,2031,"Male"
"2198",76,-662131,2031,"Male"
"2199",77,-658406,2031,"Male"
"2200",78,-676383,2031,"Male"
"2201",79,-690863,2031,"Male"
"2202",80,-708985,2031,"Male"
"2203",81,-733367,2031,"Male"
"2204",82,-748770,2031,"Male"
"2205",83,-697827,2031,"Male"
"2206",84,-576556,2031,"Male"
"2207",85,-383044,2031,"Male"
"2208",86,-390992,2031,"Male"
"2209",87,-408211,2031,"Male"
"2210",88,-365629,2031,"Male"
"2211",89,-334063,2031,"Male"
"2212",90,-284340,2031,"Male"
"2213",91,-224777,2031,"Male"
"2214",92,-172411,2031,"Male"
"2215",93,-154996,2031,"Male"
"2216",94,-131927,2031,"Male"
"2217",95,-105981,2031,"Male"
"2218",96,-80673,2031,"Male"
"2219",97,-60774,2031,"Male"
"2220",98,-46182,2031,"Male"
"2221",99,-33752,2031,"Male"
"2222",100,-64167,2031,"Male"
"2223",0,-428794,2032,"Male"
"2224",1,-430374,2032,"Male"
"2225",2,-432446,2032,"Male"
"2226",3,-434778,2032,"Male"
"2227",4,-436942,2032,"Male"
"2228",5,-439219,2032,"Male"
"2229",6,-441987,2032,"Male"
"2230",7,-445602,2032,"Male"
"2231",8,-450106,2032,"Male"
"2232",9,-455191,2032,"Male"
"2233",10,-460770,2032,"Male"
"2234",11,-466969,2032,"Male"
"2235",12,-474095,2032,"Male"
"2236",13,-482225,2032,"Male"
"2237",14,-491124,2032,"Male"
"2238",15,-500331,2032,"Male"
"2239",16,-509805,2032,"Male"
"2240",17,-519718,2032,"Male"
"2241",18,-530016,2032,"Male"
"2242",19,-540713,2032,"Male"
"2243",20,-551313,2032,"Male"
"2244",21,-560943,2032,"Male"
"2245",22,-569729,2032,"Male"
"2246",23,-578467,2032,"Male"
"2247",24,-581904,2032,"Male"
"2248",25,-578779,2032,"Male"
"2249",26,-565563,2032,"Male"
"2250",27,-568809,2032,"Male"
"2251",28,-587185,2032,"Male"
"2252",29,-598744,2032,"Male"
"2253",30,-608645,2032,"Male"
"2254",31,-616373,2032,"Male"
"2255",32,-615363,2032,"Male"
"2256",33,-652969,2032,"Male"
"2257",34,-655794,2032,"Male"
"2258",35,-656732,2032,"Male"
"2259",36,-668877,2032,"Male"
"2260",37,-671960,2032,"Male"
"2261",38,-620816,2032,"Male"
"2262",39,-614253,2032,"Male"
"2263",40,-624590,2032,"Male"
"2264",41,-612280,2032,"Male"
"2265",42,-603460,2032,"Male"
"2266",43,-613693,2032,"Male"
"2267",44,-640645,2032,"Male"
"2268",45,-662711,2032,"Male"
"2269",46,-678291,2032,"Male"
"2270",47,-698926,2032,"Male"
"2271",48,-717382,2032,"Male"
"2272",49,-720054,2032,"Male"
"2273",50,-721431,2032,"Male"
"2274",51,-739350,2032,"Male"
"2275",52,-771982,2032,"Male"
"2276",53,-757234,2032,"Male"
"2277",54,-782900,2032,"Male"
"2278",55,-803364,2032,"Male"
"2279",56,-828505,2032,"Male"
"2280",57,-873931,2032,"Male"
"2281",58,-931042,2032,"Male"
"2282",59,-931099,2032,"Male"
"2283",60,-905683,2032,"Male"
"2284",61,-878921,2032,"Male"
"2285",62,-851261,2032,"Male"
"2286",63,-848755,2032,"Male"
"2287",64,-826177,2032,"Male"
"2288",65,-771313,2032,"Male"
"2289",66,-676892,2032,"Male"
"2290",67,-771431,2032,"Male"
"2291",68,-739206,2032,"Male"
"2292",69,-711914,2032,"Male"
"2293",70,-684251,2032,"Male"
"2294",71,-675395,2032,"Male"
"2295",72,-672522,2032,"Male"
"2296",73,-674909,2032,"Male"
"2297",74,-645825,2032,"Male"
"2298",75,-627557,2032,"Male"
"2299",76,-645710,2032,"Male"
"2300",77,-647379,2032,"Male"
"2301",78,-641921,2032,"Male"
"2302",79,-657155,2032,"Male"
"2303",80,-668616,2032,"Male"
"2304",81,-683299,2032,"Male"
"2305",82,-703714,2032,"Male"
"2306",83,-714644,2032,"Male"
"2307",84,-661899,2032,"Male"
"2308",85,-543149,2032,"Male"
"2309",86,-358365,2032,"Male"
"2310",87,-363142,2032,"Male"
"2311",88,-375697,2032,"Male"
"2312",89,-332982,2032,"Male"
"2313",90,-301257,2032,"Male"
"2314",91,-253608,2032,"Male"
"2315",92,-197873,2032,"Male"
"2316",93,-149533,2032,"Male"
"2317",94,-132230,2032,"Male"
"2318",95,-110789,2032,"Male"
"2319",96,-87428,2032,"Male"
"2320",97,-65275,2032,"Male"
"2321",98,-48166,2032,"Male"
"2322",99,-35800,2032,"Male"
"2323",100,-70277,2032,"Male"
"2324",0,-427367,2033,"Male"
"2325",1,-428714,2033,"Male"
"2326",2,-430305,2033,"Male"
"2327",3,-432404,2033,"Male"
"2328",4,-434744,2033,"Male"
"2329",5,-436910,2033,"Male"
"2330",6,-439191,2033,"Male"
"2331",7,-441961,2033,"Male"
"2332",8,-445580,2033,"Male"
"2333",9,-450083,2033,"Male"
"2334",10,-455169,2033,"Male"
"2335",11,-460749,2033,"Male"
"2336",12,-466950,2033,"Male"
"2337",13,-474071,2033,"Male"
"2338",14,-482195,2033,"Male"
"2339",15,-491090,2033,"Male"
"2340",16,-500277,2033,"Male"
"2341",17,-509731,2033,"Male"
"2342",18,-519630,2033,"Male"
"2343",19,-529913,2033,"Male"
"2344",20,-540595,2033,"Male"
"2345",21,-551177,2033,"Male"
"2346",22,-560791,2033,"Male"
"2347",23,-569574,2033,"Male"
"2348",24,-578315,2033,"Male"
"2349",25,-581753,2033,"Male"
"2350",26,-578630,2033,"Male"
"2351",27,-565412,2033,"Male"
"2352",28,-568651,2033,"Male"
"2353",29,-587010,2033,"Male"
"2354",30,-598563,2033,"Male"
"2355",31,-608463,2033,"Male"
"2356",32,-616180,2033,"Male"
"2357",33,-615168,2033,"Male"
"2358",34,-652751,2033,"Male"
"2359",35,-655548,2033,"Male"
"2360",36,-656477,2033,"Male"
"2361",37,-668600,2033,"Male"
"2362",38,-671651,2033,"Male"
"2363",39,-620504,2033,"Male"
"2364",40,-613915,2033,"Male"
"2365",41,-624213,2033,"Male"
"2366",42,-611877,2033,"Male"
"2367",43,-603034,2033,"Male"
"2368",44,-613211,2033,"Male"
"2369",45,-640088,2033,"Male"
"2370",46,-662083,2033,"Male"
"2371",47,-677577,2033,"Male"
"2372",48,-698122,2033,"Male"
"2373",49,-716484,2033,"Male"
"2374",50,-719037,2033,"Male"
"2375",51,-720308,2033,"Male"
"2376",52,-738091,2033,"Male"
"2377",53,-770521,2033,"Male"
"2378",54,-755669,2033,"Male"
"2379",55,-781129,2033,"Male"
"2380",56,-801352,2033,"Male"
"2381",57,-826217,2033,"Male"
"2382",58,-871256,2033,"Male"
"2383",59,-927872,2033,"Male"
"2384",60,-927643,2033,"Male"
"2385",61,-902003,2033,"Male"
"2386",62,-874956,2033,"Male"
"2387",63,-847236,2033,"Male"
"2388",64,-844424,2033,"Male"
"2389",65,-821301,2033,"Male"
"2390",66,-766336,2033,"Male"
"2391",67,-672113,2033,"Male"
"2392",68,-765379,2033,"Male"
"2393",69,-732845,2033,"Male"
"2394",70,-705243,2033,"Male"
"2395",71,-677083,2033,"Male"
"2396",72,-667316,2033,"Male"
"2397",73,-663514,2033,"Male"
"2398",74,-664795,2033,"Male"
"2399",75,-634891,2033,"Male"
"2400",76,-615389,2033,"Male"
"2401",77,-631617,2033,"Male"
"2402",78,-631493,2033,"Male"
"2403",79,-624030,2033,"Male"
"2404",80,-636400,2033,"Male"
"2405",81,-644845,2033,"Male"
"2406",82,-656174,2033,"Male"
"2407",83,-672210,2033,"Male"
"2408",84,-678490,2033,"Male"
"2409",85,-624195,2033,"Male"
"2410",86,-508730,2033,"Male"
"2411",87,-333244,2033,"Male"
"2412",88,-334665,2033,"Male"
"2413",89,-342657,2033,"Male"
"2414",90,-300758,2033,"Male"
"2415",91,-269154,2033,"Male"
"2416",92,-223670,2033,"Male"
"2417",93,-171966,2033,"Male"
"2418",94,-127853,2033,"Male"
"2419",95,-111306,2033,"Male"
"2420",96,-91624,2033,"Male"
"2421",97,-70931,2033,"Male"
"2422",98,-51880,2033,"Male"
"2423",99,-37449,2033,"Male"
"2424",100,-76304,2033,"Male"
"2425",0,-425900,2034,"Male"
"2426",1,-427289,2034,"Male"
"2427",2,-428647,2034,"Male"
"2428",3,-430264,2034,"Male"
"2429",4,-432371,2034,"Male"
"2430",5,-434713,2034,"Male"
"2431",6,-436882,2034,"Male"
"2432",7,-439167,2034,"Male"
"2433",8,-441939,2034,"Male"
"2434",9,-445557,2034,"Male"
"2435",10,-450062,2034,"Male"
"2436",11,-455150,2034,"Male"
"2437",12,-460730,2034,"Male"
"2438",13,-466927,2034,"Male"
"2439",14,-474043,2034,"Male"
"2440",15,-482161,2034,"Male"
"2441",16,-491039,2034,"Male"
"2442",17,-500207,2034,"Male"
"2443",18,-509646,2034,"Male"
"2444",19,-519532,2034,"Male"
"2445",20,-529801,2034,"Male"
"2446",21,-540466,2034,"Male"
"2447",22,-551033,2034,"Male"
"2448",23,-560643,2034,"Male"
"2449",24,-569428,2034,"Male"
"2450",25,-578170,2034,"Male"
"2451",26,-581607,2034,"Male"
"2452",27,-578481,2034,"Male"
"2453",28,-565259,2034,"Male"
"2454",29,-568488,2034,"Male"
"2455",30,-586838,2034,"Male"
"2456",31,-598390,2034,"Male"
"2457",32,-608278,2034,"Male"
"2458",33,-615991,2034,"Male"
"2459",34,-614970,2034,"Male"
"2460",35,-652513,2034,"Male"
"2461",36,-655302,2034,"Male"
"2462",37,-656214,2034,"Male"
"2463",38,-668303,2034,"Male"
"2464",39,-671323,2034,"Male"
"2465",40,-620174,2034,"Male"
"2466",41,-613556,2034,"Male"
"2467",42,-623816,2034,"Male"
"2468",43,-611458,2034,"Male"
"2469",44,-602576,2034,"Male"
"2470",45,-612695,2034,"Male"
"2471",46,-639499,2034,"Male"
"2472",47,-661407,2034,"Male"
"2473",48,-676822,2034,"Male"
"2474",49,-697274,2034,"Male"
"2475",50,-715502,2034,"Male"
"2476",51,-717952,2034,"Male"
"2477",52,-719117,2034,"Male"
"2478",53,-736736,2034,"Male"
"2479",54,-768975,2034,"Male"
"2480",55,-754009,2034,"Male"
"2481",56,-779228,2034,"Male"
"2482",57,-799201,2034,"Male"
"2483",58,-823760,2034,"Male"
"2484",59,-868373,2034,"Male"
"2485",60,-924525,2034,"Male"
"2486",61,-923981,2034,"Male"
"2487",62,-898049,2034,"Male"
"2488",63,-870933,2034,"Male"
"2489",64,-843030,2034,"Male"
"2490",65,-839572,2034,"Male"
"2491",66,-816138,2034,"Male"
"2492",67,-761060,2034,"Male"
"2493",68,-666967,2034,"Male"
"2494",69,-758950,2034,"Male"
"2495",70,-726135,2034,"Male"
"2496",71,-698021,2034,"Male"
"2497",72,-669163,2034,"Male"
"2498",73,-658572,2034,"Male"
"2499",74,-653782,2034,"Male"
"2500",75,-653776,2034,"Male"
"2501",76,-622836,2034,"Male"
"2502",77,-602232,2034,"Male"
"2503",78,-616426,2034,"Male"
